,CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
50,Angola,AGO,CO2 emissions (kt),EN.ATM.CO2E.KT,550.05,454.708,1180.774,1151.438,1224.778,1188.108,1554.808,993.757,1672.152,2786.92,3582.659,3410.31,4506.743,4880.777,4873.443,4415.068,3285.632,3534.988,5412.492,5504.167,5346.486,5280.48,4649.756,5115.465,5009.122,4701.094,4660.757,5815.862,5130.133,5009.122,5115.465,5089.796,5196.139,5775.525,3890.687,10975.331,10458.284,7381.671,7308.331,9156.499,9541.534,9732.218,12665.818,9064.824,18793.375,19156.408,22266.024,25151.953,25709.337,27792.193,29057.308,30586.447,34176.44,33692.396,44851.077,34583.477,34693.487,,,,
51,Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.100835336,0.082203797,0.210531477,0.202737303,0.213560349,0.205890926,0.268941437,0.172101694,0.289718091,0.48023402,0.608223599,0.564548236,0.721245978,0.751239887,0.72077638,0.628568907,0.451353518,0.469221176,0.694736947,0.683062948,0.640966402,0.61113512,0.519354626,0.551348574,0.520982856,0.471902772,0.451618883,0.544085132,0.463508296,0.437295462,0.431743615,0.41553083,0.410522932,0.441721098,0.288119068,0.787032547,0.726233461,0.496361245,0.47581516,0.577082914,0.581961496,0.574316054,0.722958875,0.500225396,1.001878117,0.985736355,1.105019027,1.203134,1.185000494,1.234425074,1.244091538,1.262824619,1.361181055,1.295075373,1.664740736,1.240245462,1.202860579,,,,
52,Angola,AGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,84.341,84.341,110.01,124.678,132.012,124.678,110.01,135.679,135.679,135.679,146.68,172.349,172.349,198.018,220.02,220.02,245.689,297.027,300.694,319.029,1012.092,1085.432,1067.097,1048.762,971.755,1048.762,1048.762,1067.097,1085.432,1048.762,1085.432,990.09,1158.772,1217.444,1441.131,1250.447,1305.452,1595.145,1272.449,1290.784,1371.458,1404.461,1422.796,766.403,579.386,1441.131,1496.136,,,,
53,Angola,AGO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,124.678,62.339,91.675,22.002,77.007,55.005,88.008,55.005,102.676,91.675,47.671,29.336,7.334,22.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
54,Angola,AGO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,5.0181138,4.8,6.7,5.3,5.0011017,5.0011017,4.4,4.4182264,4.4182264,4.4182264,4.4182264,4.4182264,4.4182264,4.4182264,2.8,2.99979,2.99,2.915,2.84,2.765,2.69,2.615,2.54,2.7975,3.055,3.3125,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,,
55,Angola,AGO,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,51,72,92,126,156,190,190,260,310,310,310,57,305,872,655,1339,1752,,
56,Angola,AGO,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,1.51884723,1.286294867,1.421940373,1.049852387,0.940439454,0.687000237,1.034988523,0.910723655,0.875387793,0.811432884,0.997414188,1.013395356,1.36314758,1.983097722,2.839536197,2.985661674,2.127838513,1.943899735,2.382908519,2.116230605,1.431342102,1.405007111,0.98272274,1.15679589,0.685417594,0.495150868,0.394323876,0.406068774,0.402967714,0.471534789,0.380838828,0.326842358,0.32537733,0.312763364,0.318657963,0.415205292,0.479019309,0.416380484,0.363319221,,
57,Angola,AGO,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,Angola,AGO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,20.54286189,9.904903715,5.362423638,10.96336734,16.71338563,15.1605703,7.464428846,17.47843335,15.75283131,22.89703884,28.90735098,17.32157104,28.00098778,33.8386016,39.17616367,41.26518345,43.44242207,37.69856634,18.25851825,39.90727911,56.12680181,38.38737677,27.35576314,24.54401094,36.04911712,45.01958262,43.78410154,47.48487583,56.61044011,31.76128111,39.0141728,39.97228847,35.6759104,30.55466364,23.44967565,10.77240375,10.76274536,16.22110434,26.76820695,,
59,Angola,AGO,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,28392.652,15844.224,16758.848,17638.938,14997.738,17645.913,14751.908,16804.108,17304.324,23134.711,17712.687,14191.366,16174.529,15584.475,10110.247,9936.771,9368.448,15491.723,8688.463,10695.651,17723.258,13369.556,25484.356,10787.504,14052.827,14652.46,11602.215,2731.9742,2858.6061,2824.6952,2996.2771,3065.8411,3152.7,3232.06,3063.0604,3047.5914,3409.907,3150.716,3283.396,3478.789,3569.867,3605.56567,3641.26434,,,,,,,,
60,Albania,ALB,Land area (sq. km),AG.LND.TOTL.K2,,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,,
61,Albania,ALB,Surface area (sq. km),AG.SRF.TOTL.K2,,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,,
62,Albania,ALB,Total fisheries production (metric tons),ER.FSH.PROD.MT,2600,3200,2800,3000,3000,4000,4000,5000,6000,7000,8000,8000,8000,8000,8500,8500,8500,8500,9000,9000,9000,9376,9511,9815,8006,11399,11922.2002,13134.40039,14559.2998,11961.40039,15015.59961,3871,3093.199951,2889,2495,1720.300049,2449.199951,1110.800049,2807.5,3057.899902,3635,3597.199951,4516.799805,4274.600098,6118.5,6473,7709.299805,7505.399902,7365,8128,7652.200195,7150.200195,12055.2002,12673.5,12705.5,11350.5,12611.7002,12994.2002,14906.2998,,
63,Albania,ALB,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,2600,3200,2800,3000,3000,4000,4000,5000,6000,7000,8000,8000,8000,7997,8455,8415,8377,8336,8807,8740,8661,8921,8812,8653,6809,10191,9757.200195,10766.40039,10827.2998,9357.400391,10054.59961,3012,2696.199951,2500,2100,1380.300049,2126.199951,1013.799988,2683.5,2747.899902,3328,3311.199951,3656.800049,2801.600098,4549.5,5000,5652.299805,5413.399902,5365,5811,5132.200195,4805.200195,8605.200195,8973.5,8705.5,7855.5,7861.700195,8564.200195,8648.299805,,
64,Albania,ALB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.96350365,44.96350365,45,44.89051095,45.1459854,45.25547445,45.40145985,45.25547445,45.0729927,44.89051095,43.79562044,42.84671533,41.82481752,40.94890511,39.41605839,39.23357664,40.47445255,40.65693431,40.76642336,40.80291971,40.72992701,40.65693431,40.51094891,40.62043796,40.58394161,40.54744526,40.54744526,40.76642336,40.51094891,40.91240876,41.13138686,41.13138686,41.09489051,41.09489051,41.13138686,41.27737226,41.42335766,41.56934307,41.78832117,41.75182482,41.56934307,41.60583942,40.91240876,40.94890511,39.30656934,40.87591241,40.83941606,43.10218978,43.84306569,43.84306569,43.83211679,43.84306569,43.33211679,42.85729927,42.85766423,43.12773723,42.67083942,42.84967153,,
65,Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,,15.76642336,15.91240876,16.05839416,16.16788321,16.78832117,17.33576642,17.81021898,18.24817518,18.61313869,19.01459854,19.34306569,19.7080292,20,20.32846715,20.54744526,20.98540146,21.16788321,21.27737226,21.27737226,21.35036496,21.45985401,21.49635036,21.49635036,21.49635036,21.49635036,21.49635036,21.53284672,21.53284672,21.24087591,21.13138686,21.09489051,21.09489051,21.05839416,21.05839416,21.05839416,21.05839416,21.09489051,21.05839416,21.05839416,21.09489051,21.09489051,21.09489051,21.09489051,21.09489051,19.6350365,21.31386861,21.09489051,22.26277372,22.22627737,22.84671533,22.70072993,22.59489051,22.52189781,22.46715328,22.44890511,22.63868613,22.14963504,22.31189781,,
66,Albania,ALB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,16.12318841,14.14790997,14.73214286,13.55633803,16.54545455,18.21247892,18.67816092,19.5622435,19.2124105,21.24293785,23.80019589,22.74641955,19.1682911,22.10672211,27.84810127,27.45411014,25.7037037,29.74358974,32.74985884,35.37941034,44.96453901,36.06393606,39.43803312,40.70158578,43.4864105,47.27780363,46.06281293,50.19704433,54.85485485,45.18367347,45.34574468,34.55945252,31.77842566,25.74568289,8.761904762,7.732864675,5.636363636,2.850356295,3.138075314,3.685503686,2.305825243,2.502844141,2.248289345,1.964133219,2.024647887,1.724137931,1.881467545,1.867413632,2.347024308,8.877721943,9.330143541,10.21693492,12.73268801,11.19402985,12.75885104,4.924543288,0.323362975,,,,
67,Albania,ALB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,77.89855072,79.74276527,79.46428571,79.22535211,76.18181818,74.70489039,74.42528736,71.54582763,71.12171838,68.47457627,66.30754163,67.56529065,72.38466537,66.11226611,55.78059072,53.471668,53.62962963,51.53846154,50.59288538,49.78250362,30.42553191,47.65234765,43.05067737,41.03796252,37.67572634,34.99302001,35.63950842,37.93103448,35.18518519,45.63265306,39.42819149,52.01026518,56.26822157,63.42229199,83.42857143,85.06151142,87.09090909,91.44893112,92.88702929,93.48894349,94.17475728,97.04209329,97.06744868,90.69171648,90.31690141,92.06896552,90.96895579,86.08776844,86.83989941,78.05695142,75.99681021,72.07837649,64.11020104,67.8358209,70.34068136,72.35901509,74.130962,,,,
68,Albania,ALB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,4.166666667,3.697749196,3.422619048,4.049295775,4.181818182,3.878583474,4.022988506,4.787961696,4.77326969,5.197740113,4.99510284,5.560235889,4.938271605,6.93000693,9.873417722,12.05107741,13.55555556,12.24358974,10.44607566,9.328177864,14.96453901,10.98901099,11.84144506,12.78231619,13.3552015,12.33131689,13.06326809,6.0591133,4.854854855,4.979591837,8.444148936,6.415739949,7.871720117,6.750392465,5.142857143,2.460456942,2.181818182,2.375296912,1.882845188,0.982800983,0.72815534,0.455062571,0.684261975,0.597779675,0.792253521,0.517241379,0.564440263,0.840336134,0.335289187,0.418760469,0.558213716,0.55983205,0.59568131,0.671641791,1.068804275,1.350277998,3.556992724,,,,
69,Albania,ALB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1576.81,1818.832,1958.178,1650.15,1536.473,1624.481,1899.506,1917.841,2185.532,2222.202,2482.559,2940.934,4085.038,3498.318,2423.887,2456.89,2654.908,2948.268,3285.632,3777.01,1573.143,3498.318,3146.286,3131.618,2948.268,2757.584,2871.261,2823.59,2577.901,4099.706,2174.531,2229.536,1415.462,1481.468,1606.146,1774.828,1756.493,1411.795,1628.148,2790.587,2845.592,3127.951,3641.331,3894.354,3762.342,3916.356,3545.989,3380.974,3799.012,3417.644,3494.651,3777.01,3157.287,3333.303,3861.351,3340.637,3362.639,,,,
70,Albania,ALB,CO2 emissions (kt),EN.ATM.CO2E.KT,2024.184,2280.874,2464.224,2082.856,2016.85,2174.531,2552.232,2680.577,3072.946,3245.295,3744.007,4352.729,5643.513,5291.481,4345.395,4594.751,4950.45,5720.52,6494.257,7587.023,5170.47,7341.334,7308.331,7631.027,7825.378,7880.383,8056.399,7444.01,7326.666,8984.15,5515.168,4286.723,2515.562,2335.879,1925.175,2086.523,2016.85,1543.807,1752.826,2984.938,3021.608,3223.293,3751.341,4294.057,4165.712,4253.72,3898.021,3927.357,4374.731,4378.398,4598.418,5240.143,4924.781,4913.78,5489.499,4616.753,4536.079,,,,
71,Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.258194928,1.374186047,1.439955964,1.181681144,1.11174196,1.166099043,1.333055465,1.3637463,1.519551277,1.558967572,1.753239905,1.989497923,2.515914398,2.303897417,1.849006691,1.910633637,2.013584562,2.275876391,2.53062504,2.898208518,1.93505831,2.693023914,2.624856785,2.683239919,2.694291374,2.658015382,2.665356221,2.414060815,2.331598531,2.783243075,1.678106654,1.3122126,0.774724911,0.723790292,0.600203708,0.654537133,0.636625313,0.49036506,0.560271437,0.960164412,0.978174681,1.053304176,1.229540709,1.412697196,1.376212735,1.412498211,1.302576367,1.322334855,1.484311139,1.495600199,1.578573584,1.803714725,1.697965557,1.697279396,1.90006971,1.602648034,1.577162624,,,,
72,Albania,ALB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,84.341,84.341,84.341,84.341,84.341,84.341,102.676,128.345,146.68,168.682,187.017,242.022,278.692,366.7,429.039,553.717,671.061,700.397,678.395,707.731,773.737,806.74,865.412,975.422,1045.095,971.755,1052.429,451.041,355.699,447.374,465.709,275.025,198.018,157.681,99.009,51.338,44.004,36.67,33.003,29.336,22.002,14.668,25.669,25.669,33.003,22.002,22.002,33.003,14.668,18.335,25.669,29.336,29.336,33.003,58.672,62.339,161.348,,,,
73,Albania,ALB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,326.363,322.696,363.033,282.359,333.697,396.036,476.71,524.381,590.387,689.396,891.081,990.09,1081.765,1169.773,1210.11,1261.448,1272.449,1701.488,2126.86,2684.244,2324.878,2647.574,2882.262,3105.949,3402.976,3725.672,3711.004,3736.673,4019.032,4059.369,2500.894,1481.468,799.406,601.388,168.682,161.348,113.677,44.004,55.005,110.01,69.673,80.674,84.341,84.341,84.341,73.34,73.34,73.34,102.676,388.702,429.039,535.382,627.057,550.05,700.397,227.354,14.668,,,,
74,Albania,ALB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.842804,2.842804,2.842804,2.842804,2.865319997,2.887835993,2.91035199,2.932867986,2.955383983,2.977899979,3.000415976,3.022931972,3.045447969,3.067963965,3.090479962,3.112995958,3.135511955,3.158027951,3.180543948,3.152392501,3.124241055,3.57259164,3.301985662,3.301985662,,
75,Albania,ALB,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,85,123,164,193,260,339,455,699,1162,1197,1208,2165,2368,3732,2604,4961,859,397,389,395,340,323,97,124,310,307,286,860,1473,1569,1473,2057,2092,2000,2317,2520,2345,3450,3700,4000,3495,4750,4430,6258,,
76,Albania,ALB,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.610236722,1.677311969,1.761327784,1.665098851,1.921556402,1.603298887,1.465279774,3.589563964,6.452502727,0.483340689,0.232064891,0.183282316,0.144202848,0.197605076,0.118174237,0.080615565,0.126636828,0.062644576,0.066551134,0.062998763,0.053990106,0.04788645,0.054139916,0.074758743,0.069714105,0.074808569,0.065976686,0.210223146,0.182521796,0.165152821,0.169249809,0.190998631,0.165426675,0.179226249,0.180930948,,
77,Albania,ALB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0.604962027,0.69226198,0.440842185,0.674240875,3.647668563,3.651129299,1.489164722,1.190994067,0.53033145,0.355745825,0.086344218,0.070576893,0.117981163,0.021533774,0.108511225,0.022340402,0,0,0,0,0.018297436,0.060451698,0.210479909,1.097434999,0.504077158,0.132470555,0.462026691,0.566987965,0.371603481,0.316489115,0.378319322,0.258209106,0.013290146,0.024025162,0.14925837,,
78,Albania,ALB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,16.12473912,16.51344813,7.665315667,10.68071915,11.03485085,13.51040345,11.05057211,9.347488215,11.41996225,2.804210013,1.738198825,1.287683285,1.334661687,1.370044751,0.408048544,0.568538853,1.094690115,0.732448643,0.755613039,0.762016172,0.77628757,1.049983524,1.430888689,2.171592687,1.629068875,0.979989768,2.033735669,3.455056547,3.59604682,3.578326205,3.574868782,1.821391996,1.044255205,1.606539289,2.354475475,,
79,Albania,ALB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,741.8982,756.0311,756.8061,803.6471,819.4943,818.462,925.2384,1007.1559,1207.7662,1229.9033,1239.9442,1287.8175,1254.6661,1481.1087,1463.5875,1467.6981,1542.715,1487.7582,1544.5967,1694.6119,1560.1153,1006.2941,1012.3639,933.5929,1069.5713,982.3063,900.8941,848.842,930.3255,925.8429,1263.4267,927.0054,989.2038,954.862,1029.1597,1026.2116,1075.7496,1070.3835,1109.7473,1139.56,1123.5733,1134.809033,1146.044766,,,,,,,,
80,Andorra,AND,Land area (sq. km),AG.LND.TOTL.K2,,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,,
81,Andorra,AND,Surface area (sq. km),AG.SRF.TOTL.K2,,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,,
82,Andorra,AND,Total fisheries production (metric tons),ER.FSH.PROD.MT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
83,Andorra,AND,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
84,Andorra,AND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,55.31914894,53.19148936,53.19148936,51.06382979,51.06382979,51.06382979,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.93617021,48.40425532,48.61702128,48.63829787,48.53191489,46.38297872,46.34042553,44.19148936,44.17021277,44.19148936,42.06382979,42.06382979,39.91489362,40.0212766,40,40.0212766,40.04255319,40.04255319,40.06382979,,
85,Andorra,AND,Arable land (% of land area),AG.LND.ARBL.ZS,,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,1.595744681,1.808510638,1.829787234,1.723404255,1.70212766,1.659574468,1.638297872,1.617021277,1.638297872,1.638297872,1.638297872,1.617021277,1.723404255,1.70212766,1.723404255,1.744680851,1.744680851,1.765957447,,
86,Andorra,AND,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
87,Andorra,AND,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,
88,Andorra,AND,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
89,Andorra,AND,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.037,407.037,407.037,410.704,407.037,425.372,454.708,465.709,491.378,513.38,524.381,524.381,531.715,535.382,561.051,575.719,546.383,539.049,539.049,517.047,517.047,491.378,487.711,476.71,462.042,465.709,469.376,,,,
90,Andorra,AND,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.037,407.037,407.037,410.704,407.037,425.372,454.708,465.709,491.378,513.38,524.381,524.381,531.715,535.382,561.051,575.719,546.383,539.049,539.049,517.047,517.047,491.378,487.711,476.71,462.042,465.709,469.376,,,,
91,Andorra,AND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.467335669,7.182456636,6.912053389,6.736054846,6.494200424,6.662051684,7.065071473,7.239712718,7.660783886,7.975454404,8.019284294,7.786950001,7.590615141,7.315760706,7.358624941,7.299871936,6.746052128,6.519387064,6.427809974,6.121579863,6.122594702,5.867410176,5.916884031,5.901775324,5.832906215,5.969786312,6.072370208,,,,
